PLAYER_NAME,Player_Abbrev,SeasonYear,Defensive_Handoff,Defensive_OffScreen,Defensive_PRBallHandler,Defensive_PRRollMan,Defensive_Postup,Defensive_Spotup,Offensive_Cut,Offensive_Handoff,Offensive_Misc,Offensive_OffScreen,Offensive_PRBallHandler,Offensive_PRRollMan,Offensive_Postup,Offensive_Spotup
Oshae Brissett,O. Brissett,2022-23,0.983,0.374,0.225,0.0,0.926,0.787,0.512,0.455,0.922,0.0,0.957,0.167,0.0,0.157
Oshae Brissett,O. Brissett,2023-24,0.706,0.0,0.934,0.0,0.294,0.0,0.295,0.0,0.497,0.0,0.212,0.116,0.0,0.315
Oso Ighodaro,O. Ighodaro,2024-25,0.0,0.0,0.937,0.929,0.142,0.15,0.446,0.0,0.105,0.0,0.0,0.338,0.0,0.0
Otto Porter Jr.,O. Porter Jr.,2015-16,0.808,0.366,0.714,0.473,0.163,0.249,0.636,0.064,0.301,0.789,0.61,0.904,0.166,0.576
Otto Porter Jr.,O. Porter Jr.,2016-17,0.516,0.382,0.214,0.672,0.314,0.335,0.926,0.425,0.809,0.797,0.948,0.455,0.0,0.97
Otto Porter Jr.,O. Porter Jr.,2017-18,0.534,0.615,0.42,0.043,0.419,0.377,0.561,0.525,0.79,0.964,0.927,0.246,0.468,0.85
Otto Porter Jr.,O. Porter Jr.,2018-19,0.281,0.46449999999999997,0.5085,0.0,0.024,0.23500000000000001,0.2385,0.45949999999999996,0.2795,0.545,0.772,0.072,0.26,0.794
Otto Porter Jr.,O. Porter Jr.,2019-20,0.0,0.031,0.987,0.0,0.0,0.929,0.0,0.307,0.0,0.995,0.768,0.0,0.0,0.955
Otto Porter Jr.,O. Porter Jr.,2020-21,0.021,0.0,0.007,0.0,0.0,0.6325,0.1295,0.3775,0.334,0.069,0.179,0.101,0.0,0.4255
Otto Porter Jr.,O. Porter Jr.,2021-22,0.891,0.525,0.427,0.339,0.334,0.367,0.518,0.467,0.823,0.452,0.345,0.332,0.0,0.806
Otto Porter Jr.,O. Porter Jr.,2022-23,0.0,0.0,0.0,0.0,0.0,0.811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Otto Porter Jr.,O. Porter Jr.,2023-24,0.0,0.0,0.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ousmane Dieng,O. Dieng,2022-23,0.849,0.851,0.427,0.0,0.0,0.31,0.883,0.0,0.053,0.0,0.154,0.0,0.0,0.18
Ousmane Dieng,O. Dieng,2023-24,0.877,0.0,0.871,0.0,0.0,0.0,0.979,0.0,0.0,0.0,0.075,0.0,0.0,0.08
Ousmane Dieng,O. Dieng,2024-25,0.0,0.0,0.053,0.0,0.0,0.971,0.0,0.0,0.0,0.0,0.103,0.725,0.0,0.209
P.J. Tucker,P. Tucker,2015-16,0.772,0.455,0.295,0.57,0.563,0.304,0.189,0.0,0.559,0.528,0.676,0.032,0.081,0.685
P.J. Tucker,P. Tucker,2016-17,0.46799999999999997,0.1505,0.3945,0.1855,0.2505,0.1305,0.1405,0.0,0.396,0.0,0.084,0.3395,0.0055,0.633
P.J. Tucker,P. Tucker,2017-18,0.961,0.716,0.219,0.325,0.661,0.373,0.025,0.0,0.352,0.0,0.0,0.014,0.0,0.563
P.J. Tucker,P. Tucker,2018-19,0.092,0.227,0.724,0.542,0.725,0.449,0.185,0.0,0.354,0.0,0.0,0.25,0.0,0.608
P.J. Tucker,P. Tucker,2019-20,0.639,0.283,0.275,0.698,0.592,0.776,0.299,0.0,0.577,0.0,0.0,0.157,0.0,0.571
P.J. Tucker,P. Tucker,2020-21,0.354,0.4465,0.301,0.087,0.1565,0.5295,0.01,0.0,0.4685,0.0,0.0,0.019,0.0,0.469
P.J. Tucker,P. Tucker,2021-22,0.398,0.497,0.22,0.234,0.513,0.728,0.373,0.0,0.55,0.0,0.0,0.277,0.811,0.797
P.J. Tucker,P. Tucker,2022-23,0.96,0.652,0.211,0.728,0.722,0.794,0.036,0.0,0.296,0.0,0.0,0.761,0.0,0.906
P.J. Tucker,P. Tucker,2023-24,0.0,0.0,0.0965,0.0,0.0,0.983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128
P.J. Washington,P. Washington,2019-20,0.469,0.125,0.297,0.787,0.12,0.306,0.422,0.0,0.091,0.262,0.0,0.295,0.329,0.371
P.J. Washington,P. Washington,2020-21,0.82,0.205,0.772,0.615,0.645,0.366,0.227,0.127,0.148,0.284,0.0,0.34,0.088,0.379
P.J. Washington,P. Washington,2021-22,0.648,0.951,0.321,0.204,0.474,0.387,0.56,0.097,0.101,0.0,0.0,0.51,0.167,0.616
P.J. Washington,P. Washington,2022-23,0.819,0.858,0.122,0.625,0.866,0.917,0.579,0.393,0.528,0.363,0.135,0.767,0.455,0.303
P.J. Washington,P. Washington,2023-24,0.28600000000000003,0.3715,0.40149999999999997,0.5549999999999999,0.3305,0.2865,0.6835,0.3335,0.1955,0.4925,0.1415,0.502,0.5055000000000001,0.1585
P.J. Washington,P. Washington,2024-25,0.407,0.411,0.185,0.833,0.634,0.31,0.231,0.125,0.548,0.899,0.138,0.552,0.254,0.283
PJ Dozier,P. Dozier,2019-20,0.728,0.0,0.398,0.0,0.0,0.194,0.654,0.023,0.091,0.0,0.309,0.0,0.0,0.166
PJ Dozier,P. Dozier,2020-21,0.811,0.57,0.751,0.0,0.048,0.722,0.256,0.11,0.189,0.0,0.248,0.0,0.0,0.347
PJ Dozier,P. Dozier,2021-22,0.707,0.0,0.151,0.0,0.0,0.782,0.0,0.833,0.0,0.0,0.048,0.0,0.0,0.771
PJ Hairston,P. Hairston,2015-16,0.47550000000000003,0.054,0.067,0.0,0.426,0.1075,0.0,0.021,0.0,0.2665,0.092,0.0,0.0,0.478
Pablo Prigioni,P. Prigioni,2015-16,0.96,0.03,0.549,0.0,0.192,0.816,0.0,0.0,0.168,0.0,0.266,0.0,0.0,0.706
Paolo Banchero,P. Banchero,2022-23,0.715,0.285,0.537,0.19,0.822,0.565,0.163,0.379,0.887,0.137,0.477,0.217,0.527,0.196
Paolo Banchero,P. Banchero,2023-24,0.0,0.79,0.35,0.471,0.598,0.668,0.384,0.161,0.6,0.45,0.45,0.231,0.377,0.503
Paolo Banchero,P. Banchero,2024-25,0.725,0.029,0.728,0.0,0.0,0.904,0.805,0.015,0.389,0.626,0.663,0.319,0.222,0.313
Pascal Siakam,P. Siakam,2016-17,0.0,0.14,0.662,0.154,0.456,0.841,0.074,0.0,0.027,0.0,0.0,0.189,0.458,0.271
Pascal Siakam,P. Siakam,2017-18,0.039,0.582,0.196,0.66,0.773,0.49,0.564,0.0,0.358,0.0,0.28,0.126,0.414,0.233
Pascal Siakam,P. Siakam,2018-19,0.87,0.464,0.816,0.899,0.835,0.844,0.367,0.081,0.763,0.264,0.967,0.398,0.819,0.857
Pascal Siakam,P. Siakam,2019-20,0.852,0.913,0.741,0.678,0.737,0.6,0.89,0.342,0.943,0.086,0.431,0.53,0.5,0.569
Pascal Siakam,P. Siakam,2020-21,0.638,0.205,0.818,0.11,0.168,0.532,0.628,0.428,0.721,0.029,0.761,0.13,0.338,0.542
Pascal Siakam,P. Siakam,2021-22,0.207,0.037,0.739,0.77,0.662,0.296,0.706,0.91,0.826,0.0,0.622,0.887,0.467,0.504
Pascal Siakam,P. Siakam,2022-23,0.708,0.015,0.401,0.29,0.858,0.835,0.867,0.487,0.681,0.498,0.64,0.239,0.647,0.219
Pascal Siakam,P. Siakam,2023-24,0.0595,0.545,0.105,0.0,0.4405,0.1045,0.7875,0.7235,0.7985,0.08,0.487,0.793,0.762,0.496
Pascal Siakam,P. Siakam,2024-25,0.127,0.616,0.757,0.548,0.471,0.0,0.5,0.822,0.932,0.101,0.29,0.464,0.754,0.0
Pat Connaughton,P. Connaughton,2017-18,0.906,0.655,0.682,0.852,0.071,0.087,0.745,0.949,0.833,0.884,0.446,0.0,0.0,0.345
Pat Connaughton,P. Connaughton,2018-19,0.292,0.737,0.612,0.289,0.91,0.066,0.879,0.031,0.0,0.853,0.985,0.916,0.0,0.299
Pat Connaughton,P. Connaughton,2019-20,0.145,0.271,0.509,0.853,0.452,0.759,0.459,0.553,0.456,0.353,0.167,0.0,0.0,0.588
Pat Connaughton,P. Connaughton,2020-21,0.274,0.595,0.601,0.103,0.526,0.362,0.624,0.548,0.69,0.986,0.179,0.811,0.0,0.562
Pat Connaughton,P. Connaughton,2021-22,0.21,0.716,0.856,0.026,0.934,0.287,0.736,0.833,0.547,0.583,0.304,0.802,0.0,0.855
Pat Connaughton,P. Connaughton,2022-23,0.144,0.382,0.295,0.996,0.895,0.667,0.047,0.487,0.566,0.606,0.234,0.928,0.0,0.591
Pat Connaughton,P. Connaughton,2023-24,0.63,0.084,0.0,0.408,0.929,0.607,0.509,0.204,0.0,0.0,0.795,0.088,0.0,0.672
Pat Connaughton,P. Connaughton,2024-25,0.0,0.0,0.0,0.0,0.0,0.241,0.014,0.638,0.0,0.0,0.634,0.0,0.0,0.497
Patrick Baldwin Jr.,P. Baldwin Jr.,2023-24,0.0,0.0,0.137,0.0,0.0,0.0,0.0,0.667,0.0,0.175,0.0,0.294,0.0,0.483
Patrick Beverley,P. Beverley,2015-16,0.447,0.584,0.855,0.712,0.741,0.657,0.0,0.5,0.487,0.0,0.228,0.909,0.0,0.837
Patrick Beverley,P. Beverley,2016-17,0.54,0.624,0.632,0.284,0.406,0.524,0.109,0.329,0.686,0.044,0.519,0.0,0.0,0.798
Patrick Beverley,P. Beverley,2017-18,0.0,0.066,0.747,0.0,0.131,0.196,0.0,0.0,0.0,0.0,0.169,0.0,0.0,0.608
Patrick Beverley,P. Beverley,2018-19,0.405,0.718,0.408,0.181,0.648,0.832,0.019,0.604,0.896,0.0,0.371,0.0,0.0,0.834
Patrick Beverley,P. Beverley,2019-20,0.839,0.816,0.131,0.201,0.657,0.873,0.0,0.0,0.091,0.0,0.527,0.0,0.0,0.77
Patrick Beverley,P. Beverley,2020-21,0.335,0.068,0.618,0.0,0.507,0.972,0.0,0.0,0.721,0.0,0.61,0.0,0.0,0.817
Patrick Beverley,P. Beverley,2021-22,0.766,0.443,0.726,0.525,0.834,0.858,0.023,0.72,0.762,0.0,0.491,0.0,0.0,0.702
Patrick Beverley,P. Beverley,2022-23,0.395,0.197,0.679,0.0405,0.628,0.3055,0.0015,0.0,0.43999999999999995,0.0,0.5885,0.205,0.0,0.404
Patrick Beverley,P. Beverley,2023-24,0.5925,0.0145,0.5529999999999999,0.4275,0.4475,0.423,0.0,0.3955,0.4445,0.0,0.503,0.0,0.0,0.589
Patrick McCaw,P. McCaw,2016-17,0.786,0.451,0.858,0.0,0.198,0.302,0.92,0.329,0.424,0.429,0.031,0.0,0.0,0.376
Patrick McCaw,P. McCaw,2017-18,0.987,0.472,0.331,0.0,0.318,0.408,0.273,0.179,0.662,0.464,0.073,0.0,0.0,0.163
Patrick McCaw,P. McCaw,2018-19,0.0,0.683,0.847,0.0,0.0,0.721,0.0,0.0,0.0,0.0,0.447,0.0,0.0,0.061
Patrick McCaw,P. McCaw,2019-20,0.394,0.735,0.182,0.0,0.0,0.786,0.519,0.0,0.0,0.0,0.296,0.0,0.0,0.405
Patrick Patterson,P. Patterson,2015-16,0.022,0.432,0.469,0.518,0.355,0.499,0.494,0.0,0.332,0.0,0.0,0.32,0.104,0.664
Patrick Patterson,P. Patterson,2016-17,0.0,0.367,0.768,0.617,0.404,0.765,0.074,0.0,0.543,0.0,0.0,0.502,0.0,0.734
Patrick Patterson,P. Patterson,2017-18,0.0,0.02,0.477,0.923,0.274,0.18,0.075,0.0,0.119,0.0,0.0,0.367,0.887,0.72
Patrick Patterson,P. Patterson,2018-19,0.0,0.733,0.96,0.17,0.88,0.838,0.08,0.0,0.094,0.0,0.0,0.154,0.186,0.636
Patrick Patterson,P. Patterson,2019-20,0.0,0.654,0.028,0.919,0.672,0.462,0.313,0.0,0.633,0.0,0.0,0.454,0.994,0.829
Patrick Patterson,P. Patterson,2020-21,0.237,0.0,0.709,0.0,0.866,0.078,0.598,0.0,0.0,0.0,0.0,0.3,0.0,0.53
Patrick Williams,P. Williams,2020-21,0.329,0.459,0.331,0.776,0.327,0.248,0.634,0.212,0.542,0.25,0.267,0.3,0.0,0.317
Patrick Williams,P. Williams,2021-22,0.977,0.225,0.914,0.0,0.034,0.305,0.214,0.0,0.0,0.0,0.744,0.0,0.0,0.992
Patrick Williams,P. Williams,2022-23,0.135,0.158,0.465,0.143,0.533,0.612,0.61,0.283,0.227,0.225,0.631,0.152,0.8,0.573
Patrick Williams,P. Williams,2023-24,0.609,0.451,0.848,0.0,0.952,0.251,0.205,0.667,0.0,0.0,0.495,0.024,0.0,0.0
Patrick Williams,P. Williams,2024-25,0.661,0.287,0.0,0.788,0.775,0.176,0.0,0.151,0.449,0.0,0.083,0.238,0.132,0.643
Patty Mills,P. Mills,2015-16,0.804,0.366,0.466,0.0,0.839,0.692,0.494,0.547,0.279,0.919,0.666,0.0,0.0,0.876
Patty Mills,P. Mills,2016-17,0.792,0.338,0.524,0.148,0.889,0.457,0.734,0.64,0.424,0.98,0.418,0.0,0.0,0.849
Patty Mills,P. Mills,2017-18,0.276,0.658,0.173,0.777,0.822,0.205,0.138,0.556,0.669,0.699,0.458,0.0,0.0,0.886
Patty Mills,P. Mills,2018-19,0.723,0.901,0.425,0.072,0.504,0.204,0.612,0.367,0.583,0.142,0.775,0.009,0.0,0.984
Patty Mills,P. Mills,2019-20,0.739,0.558,0.657,0.0,0.43,0.212,0.0,0.833,0.902,0.541,0.839,0.903,0.0,0.959
Patty Mills,P. Mills,2020-21,0.262,0.679,0.189,0.0,0.938,0.323,0.055,0.284,0.948,0.933,0.524,0.664,0.0,0.847
Patty Mills,P. Mills,2021-22,0.321,0.503,0.315,0.888,0.641,0.713,0.0,0.747,0.428,0.502,0.164,0.685,0.0,0.921
Patty Mills,P. Mills,2022-23,0.0,0.966,0.184,0.0,0.0,0.108,0.0,0.918,0.164,0.89,0.314,0.0,0.0,0.526
Patty Mills,P. Mills,2023-24,0.0,0.0,0.0165,0.0,0.0,0.767,0.0,0.3335,0.0,0.0,0.1415,0.0,0.0,0.4615
Patty Mills,P. Mills,2024-25,0.0,0.0,0.09,0.0,0.0,0.452,0.0,0.988,0.0,0.0,0.006,0.0,0.0,0.209
Pau Gasol,P. Gasol,2015-16,0.0,0.837,0.0,0.428,0.849,0.665,0.322,0.0,0.452,0.866,0.0,0.475,0.439,0.643
Pau Gasol,P. Gasol,2016-17,0.0,0.718,0.0,0.17,0.723,0.743,0.169,0.0,0.45,0.163,0.0,0.339,0.489,0.954
Pau Gasol,P. Gasol,2017-18,0.0,0.755,0.0,0.456,0.269,0.18,0.182,0.0,0.188,0.0,0.0,0.575,0.328,0.287
Pau Gasol,P. Gasol,2018-19,0.0,0.0,0.0,1.0,0.707,0.905,0.434,0.0,0.0,0.0,0.0,0.324,0.216,0.84
Paul George,P. George,2015-16,0.337,0.524,0.357,0.27,0.34,0.787,0.898,0.424,0.816,0.671,0.717,0.507,0.161,0.841
Paul George,P. George,2016-17,0.709,0.662,0.613,0.75,0.103,0.365,0.794,0.771,0.528,0.675,0.923,0.784,0.726,0.841
Paul George,P. George,2017-18,0.625,0.244,0.514,0.944,0.527,0.28,0.613,0.222,0.788,0.711,0.726,0.845,0.294,0.925
Paul George,P. George,2018-19,0.743,0.193,0.882,0.198,0.928,0.728,0.897,0.591,0.76,0.845,0.915,0.069,0.824,0.958
Paul George,P. George,2019-20,0.945,0.991,0.182,0.432,0.693,0.259,0.0,0.981,0.727,0.883,0.801,0.0,0.161,0.814
Paul George,P. George,2020-21,0.934,0.926,0.189,0.632,0.074,0.671,0.465,0.777,0.612,0.448,0.748,0.86,0.131,0.96
Paul George,P. George,2021-22,0.375,0.921,0.5,0.0,0.744,0.636,0.031,0.806,0.961,0.717,0.482,0.0,0.704,0.93
Paul George,P. George,2022-23,0.345,0.239,0.726,0.0,0.756,0.785,0.883,0.164,0.693,0.401,0.735,0.811,0.737,0.834
Paul George,P. George,2023-24,0.257,0.967,0.429,0.0,0.655,0.649,0.0,0.236,0.0,0.68,0.948,0.0,0.781,0.947
Paul George,P. George,2024-25,0.41,0.159,0.546,0.073,0.898,0.623,0.0,0.799,0.297,0.236,0.394,0.0,0.431,0.803
Paul Millsap,P. Millsap,2015-16,0.312,0.574,0.151,0.667,0.306,0.458,0.554,0.641,0.585,0.146,0.586,0.438,0.915,0.366
Paul Millsap,P. Millsap,2016-17,0.809,0.549,0.078,0.332,0.958,0.641,0.762,0.0,0.914,0.451,0.119,0.202,0.832,0.36
Paul Millsap,P. Millsap,2017-18,0.0,0.213,0.929,0.115,0.869,0.567,0.193,0.934,0.333,0.048,0.847,0.193,0.632,0.43
Paul Millsap,P. Millsap,2018-19,0.91,0.591,0.132,0.156,0.454,0.526,0.507,0.211,0.953,0.631,0.515,0.472,0.721,0.701
Paul Millsap,P. Millsap,2019-20,0.987,0.668,0.159,0.776,0.77,0.356,0.34,0.0,0.172,0.135,0.714,0.724,0.355,0.874
Paul Millsap,P. Millsap,2020-21,0.745,0.141,0.068,0.721,0.733,0.237,0.282,0.0,0.274,0.0,0.912,0.122,0.906,0.395
Paul Millsap,P. Millsap,2021-22,0.0,0.0,0.0,0.0,0.372,0.46,0.1785,0.0,0.0,0.0,0.0,0.0,0.0,0.168
Paul Pierce,P. Pierce,2015-16,0.12,0.902,0.102,0.732,0.49,0.415,0.0,0.0,0.093,0.833,0.82,0.233,0.617,0.352
Paul Pierce,P. Pierce,2016-17,0.0,0.0,0.131,0.0,0.397,0.998,0.0,0.0,0.0,0.0,0.0,0.737,0.0,0.422
Paul Reed,P. Reed,2020-21,0.0,0.0,0.0,0.0,0.0,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038
Paul Reed,P. Reed,2022-23,0.0,0.0,0.916,0.1,0.042,0.275,0.533,0.0,0.008,0.0,0.0,0.601,0.762,0.027
Paul Reed,P. Reed,2023-24,0.0,0.0,0.789,0.0,0.505,0.289,0.199,0.0,0.163,0.0,0.0,0.61,0.647,0.376
Paul Watson,P. Watson,2020-21,0.0,0.0,0.853,0.0,0.0,0.894,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.504
Paul Watson,P. Watson,2021-22,0.0,0.0,0.919,0.0,0.0,0.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091
Paul Zipser,P. Zipser,2016-17,0.318,0.13,0.393,0.493,0.0,0.72,0.0,0.274,0.435,0.0,0.094,0.0,0.0,0.365
Paul Zipser,P. Zipser,2017-18,0.984,0.732,0.511,0.584,0.208,0.033,0.102,0.031,0.41,0.048,0.003,0.0,0.0,0.415
Payton Pritchard,P. Pritchard,2020-21,0.045,0.124,0.634,0.059,0.696,0.035,0.0,0.834,0.777,0.957,0.279,0.0,0.0,0.742
Payton Pritchard,P. Pritchard,2021-22,0.466,0.242,0.843,0.0,0.837,0.953,0.0,0.993,0.897,0.311,0.56,0.0,0.0,0.638
Payton Pritchard,P. Pritchard,2022-23,0.98,0.0,0.839,0.0,0.0,0.679,0.0,0.67,0.0,0.606,0.717,0.0,0.0,0.305
Payton Pritchard,P. Pritchard,2023-24,0.502,0.11,0.388,0.988,0.579,0.351,0.0,0.222,0.812,0.935,0.785,0.996,0.0,0.0
Payton Pritchard,P. Pritchard,2024-25,0.696,0.782,0.391,0.0,0.874,0.684,0.0,0.961,0.867,0.975,0.968,0.815,0.0,0.889
Pelle Larsson,P. Larsson,2024-25,0.057,0.956,0.288,0.548,0.0,0.0,0.959,0.0,0.0,0.0,0.58,0.0,0.0,0.374
Peyton Watson,P. Watson,2023-24,0.505,0.259,0.635,0.749,0.559,0.5,0.395,0.054,0.281,0.0,0.319,0.036,0.0,0.357
Peyton Watson,P. Watson,2024-25,0.283,0.859,0.945,0.336,0.529,0.372,0.0,0.0,0.12,0.0,0.827,0.219,0.0,0.485
Phil Pressey,P. Pressey,2015-16,0.0,0.0,0.535,0.0,0.0,0.2075,0.0,0.0,0.0,0.0,0.056999999999999995,0.0,0.0,0.16
Precious Achiuwa,P. Achiuwa,2020-21,0.0,0.0,0.189,0.765,0.575,0.539,0.151,0.0,0.196,0.0,0.0,0.546,0.63,0.042
Precious Achiuwa,P. Achiuwa,2021-22,0.0,0.745,0.097,0.694,0.641,0.592,0.127,0.035,0.496,0.0,0.0,0.393,0.367,0.188
Precious Achiuwa,P. Achiuwa,2022-23,0.0,0.842,0.129,0.722,0.561,0.258,0.395,0.265,0.957,0.0,0.0,0.435,0.464,0.282
Precious Achiuwa,P. Achiuwa,2023-24,0.1,0.0,0.0675,0.1815,0.4855,0.2645,0.0765,0.0,0.4655,0.0,0.0,0.45399999999999996,0.086,0.0935
Precious Achiuwa,P. Achiuwa,2024-25,0.0,0.0,0.0,0.73,0.395,0.789,0.459,0.0,0.0,0.0,0.0,0.371,0.0,0.0
Quentin Grimes,Q. Grimes,2021-22,0.148,0.966,0.67,0.0,0.013,0.097,0.0,0.976,0.0,0.683,0.0,0.0,0.0,0.913
Quentin Grimes,Q. Grimes,2022-23,0.585,0.374,0.415,0.152,0.626,0.225,0.83,0.925,0.729,0.313,0.231,0.0,0.0,0.742
Quentin Grimes,Q. Grimes,2023-24,0.456,0.2205,0.3035,0.0,0.0965,0.0605,0.024,0.3335,0.0,0.48,0.2945,0.0,0.0,0.236
Quentin Grimes,Q. Grimes,2024-25,0.847,0.2585,0.30350000000000005,0.0,0.3275,0.198,0.4125,0.49350000000000005,0.9199999999999999,0.4195,0.5,0.169,0.0,0.867
Quenton Jackson,Q. Jackson,2022-23,0.0,0.0,0.025,0.0,0.0,0.612,0.0,0.0,0.0,0.0,0.975,0.0,0.0,0.045
Quenton Jackson,Q. Jackson,2024-25,0.946,0.0,0.122,0.0,0.0,0.0,0.073,0.0,0.0,0.0,0.516,0.0,0.0,0.0
Quincy Acy,Q. Acy,2015-16,0.0,0.721,0.035,0.004,0.732,0.482,0.904,0.0,0.928,0.0,0.0,0.269,0.0,0.93
Quincy Acy,Q. Acy,2016-17,0.0,0.919,0.006,0.966,0.658,0.424,0.0,0.0,0.382,0.0,0.0,0.986,0.0,0.495
Quincy Acy,Q. Acy,2017-18,0.006,0.784,0.562,0.164,0.208,0.311,0.809,0.0,0.325,0.0,0.0,0.213,0.0,0.557
Quincy Acy,Q. Acy,2018-19,0.0,0.0,0.0,0.0,0.0,0.998,0.0,0.0,0.0,0.0,0.0,0.051,0.0,0.0
Quinn Cook,Q. Cook,2016-17,0.0,0.0,0.264,0.0,0.0,0.1335,0.0,0.0,0.0,0.0,0.8275,0.0,0.0,0.0
Quinn Cook,Q. Cook,2017-18,0.873,0.945,0.537,0.0,0.645,0.629,0.267,0.16,0.997,0.835,0.908,0.0,0.0,0.919
Quinn Cook,Q. Cook,2018-19,0.043,0.318,0.509,0.051,0.357,0.135,0.203,0.305,0.25,0.698,0.681,0.0,0.0,0.968
Quinn Cook,Q. Cook,2019-20,0.094,0.975,0.846,0.098,0.082,0.716,0.0,0.054,0.0,0.0,0.354,0.0,0.0,0.547
Quinn Cook,Q. Cook,2020-21,0.0,0.0,0.584,0.0,0.0,0.949,0.0,0.0,0.0,0.0,0.888,0.0,0.0,0.324
Quinten Post,Q. Post,2024-25,0.0,0.0,0.0,0.179,0.0,0.27,0.367,0.0,0.0,0.0,0.0,0.54,0.558,0.0
R.J. Hampton,R. Hampton,2020-21,0.867,0.942,0.494,0.0,0.0,0.05,0.038,0.624,0.721,0.0,0.204,0.0,0.0,0.363
R.J. Hampton,R. Hampton,2021-22,0.602,0.046,0.699,0.171,0.266,0.111,0.271,0.114,0.514,0.0,0.06,0.0,0.0,0.593
R.J. Hampton,R. Hampton,2022-23,0.1945,0.483,0.40549999999999997,0.0,0.05,0.172,0.0,0.051,0.0,0.0,0.40049999999999997,0.0,0.0,0.39699999999999996
RJ Barrett,R. Barrett,2019-20,0.443,0.73,0.647,0.045,0.184,0.208,0.213,0.206,0.421,0.276,0.219,0.0,0.686,0.482
RJ Barrett,R. Barrett,2020-21,0.67,0.165,0.599,0.967,0.128,0.588,0.195,0.159,0.923,0.476,0.33,0.0,0.719,0.69
RJ Barrett,R. Barrett,2021-22,0.472,0.671,0.574,0.635,0.206,0.572,0.163,0.872,0.705,0.142,0.295,0.0,0.58,0.36
RJ Barrett,R. Barrett,2022-23,0.264,0.348,0.168,0.482,0.601,0.648,0.387,0.711,0.704,0.916,0.446,0.0,0.174,0.256
RJ Barrett,R. Barrett,2023-24,0.3785,0.4885,0.2475,0.282,0.2975,0.46199999999999997,0.0,0.479,0.3855,0.402,0.324,0.0,0.509,0.14
RJ Barrett,R. Barrett,2024-25,0.177,0.674,0.504,0.073,0.294,0.439,0.399,0.232,0.41,0.588,0.426,0.049,0.744,0.0
Rajon Rondo,R. Rondo,2015-16,0.674,0.679,0.611,0.968,0.265,0.139,0.371,0.57,0.402,0.0,0.428,0.0,0.0,0.413
Rajon Rondo,R. Rondo,2016-17,0.845,0.032,0.844,0.801,0.397,0.333,0.0,0.433,0.135,0.0,0.199,0.0,0.0,0.677
Rajon Rondo,R. Rondo,2017-18,0.725,0.853,0.496,0.456,0.292,0.598,0.078,0.377,0.116,0.0,0.656,0.0,0.0,0.332
Rajon Rondo,R. Rondo,2018-19,0.827,0.215,0.153,0.0,0.469,0.494,0.013,0.0,0.154,0.0,0.317,0.0,0.0,0.394
Rajon Rondo,R. Rondo,2019-20,0.339,0.637,0.61,0.947,0.968,0.733,0.0,0.0,0.03,0.0,0.367,0.0,0.0,0.269
Rajon Rondo,R. Rondo,2020-21,0.889,0.0,0.386,0.0,0.0,0.2945,0.0,0.0,0.20350000000000001,0.0,0.6074999999999999,0.0,0.0,0.8045
Rajon Rondo,R. Rondo,2021-22,0.1605,0.2545,0.5395,0.0,0.0,0.917,0.0,0.0,0.074,0.0,0.17750000000000002,0.0,0.0,0.345
Ramon Sessions,R. Sessions,2015-16,0.489,0.507,0.386,0.0,0.143,0.794,0.822,0.97,0.835,0.715,0.745,0.0,0.0,0.385
Ramon Sessions,R. Sessions,2016-17,0.318,0.416,0.864,0.0,0.0,0.552,0.613,0.129,0.21,0.0,0.585,0.0,0.0,0.567
Ramon Sessions,R. Sessions,2017-18,0.0,0.0,0.097,0.0,0.0,0.994,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.2215
Randy Foye,R. Foye,2015-16,0.4855,0.41700000000000004,0.6859999999999999,0.0,0.2915,0.6955,0.0,0.106,0.2905,0.0365,0.45899999999999996,0.0,0.0,0.3565
Randy Foye,R. Foye,2016-17,0.809,0.125,0.426,0.0,0.504,0.585,0.0,0.025,0.6,0.215,0.153,0.0,0.0,0.756
Rashad Vaughn,R. Vaughn,2015-16,0.417,0.571,0.383,0.0,0.992,0.234,0.0,0.415,0.0,0.227,0.111,0.0,0.0,0.124
Rashad Vaughn,R. Vaughn,2016-17,0.996,0.93,0.175,0.0,0.0,0.057,0.0,0.9,0.0,0.229,0.303,0.0,0.0,0.165
Raul Neto,R. Neto,2015-16,0.582,0.937,0.445,0.581,0.27,0.174,0.068,0.191,0.053,0.0,0.197,0.0,0.0,0.79
Raul Neto,R. Neto,2017-18,0.0,0.0,0.528,0.0,1.0,0.769,0.0,0.984,0.057,0.0,0.214,0.0,0.0,0.724
Raul Neto,R. Neto,2018-19,0.351,0.964,0.191,0.0,0.0,0.969,0.0,0.189,0.529,0.0,0.602,0.0,0.0,0.812
Raul Neto,R. Neto,2019-20,0.964,0.738,0.182,0.0,0.0,0.906,0.0,0.988,0.607,0.0,0.46,0.0,0.0,0.61
